label,criterion,rank,video_id,label,num_frames,positive_frames,baseline_classifier_mean,baseline_classifier_max,baseline_classifier_positive_mean,baseline_classifier_negative_mean,baseline_classifier_auc,baseline_classifier_ap,baseline_alignment_mean,baseline_alignment_max,baseline_alignment_positive_mean,baseline_alignment_negative_mean,baseline_alignment_auc,baseline_alignment_ap,manual_classifier_mean,delta_classifier_mean,manual_classifier_max,delta_classifier_max,manual_classifier_positive_mean,delta_classifier_positive_mean,manual_classifier_negative_mean,delta_classifier_negative_mean,manual_classifier_auc,delta_classifier_auc,manual_classifier_ap,delta_classifier_ap,manual_alignment_mean,delta_alignment_mean,manual_alignment_max,delta_alignment_max,manual_alignment_positive_mean,delta_alignment_positive_mean,manual_alignment_negative_mean,delta_alignment_negative_mean,manual_alignment_auc,delta_alignment_auc,manual_alignment_ap,delta_alignment_ap
Arrest,delta_classifier_positive_mean,4,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9635385274887085,-0.023442983627319336,0.9999872446060181,-6.794929504394531e-06,0.999919056892395,-6.330013275146484e-05,0.9548541903495789,-0.029023945331573486,84.26511242425221,-10.01204214967656,43.151122394075244,-35.019413842176135,0.996159553527832,-0.0022571682929992676,0.9999029040336609,-7.092952728271484e-05,0.9998260140419006,-9.274482727050781e-05,0.995284378528595,-0.0027738213539123535,89.07184603958798,8.854755831099922,56.619715467165065,22.040175890579903
Arrest,delta_classifier_positive_mean,5,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.999373733997345,-0.00018358230590820312,0.99998939037323,-2.7418136596679688e-06,0.9998611807823181,-2.4080276489257812e-05,0.9986984729766846,-0.0004044175148010254,67.60673451438622,16.113582108305053,75.79353805350448,20.729113211683455,0.9988195300102234,-0.0009061098098754883,0.9995534420013428,-0.00036710500717163086,0.9988452196121216,-0.0008718371391296387,0.9987841248512268,-0.0009531974792480469,53.64317125266993,13.958537504711636,58.421594215710826,9.96114864964293
Arrest,delta_alignment_positive_mean,1,Arrest039_x264,Arrest,15824,3120,0.31562724709510803,0.9983789920806885,0.42451947927474976,0.28888413310050964,59.54397565071369,23.391684099129716,0.3831726312637329,0.9992027878761292,0.4598191976547241,0.364348828792572,60.59185881289155,22.01382464863371,0.14029677212238312,-0.17533047497272491,0.9797820448875427,-0.018596947193145752,0.188693568110466,-0.23582591116428375,0.1284109205007553,-0.16047321259975433,62.84509623457987,3.3011205838661795,25.354153949701423,1.9624698505717078,0.25220775604248047,-0.13096487522125244,0.9892077445983887,-0.009995043277740479,0.23903194069862366,-0.22078725695610046,0.25544363260269165,-0.10890519618988037,60.34457146547827,-0.24728734741328395,22.38952082574469,0.3756961771109779
Arrest,delta_alignment_positive_mean,2,Arrest007_x264,Arrest,3136,630,0.7880198955535889,0.9999284744262695,0.9957724809646606,0.7357915639877319,99.70622886025919,99.15736607142858,0.9165781736373901,0.9999218583106995,0.9993320107460022,0.895774245262146,99.90891701186993,99.6533658140801,0.5297353863716125,-0.2582845091819763,0.9973993301391602,-0.002529144287109375,0.9310562610626221,-0.06471621990203857,0.4288446605205536,-0.30694690346717834,94.83563257705318,-4.870596283206012,84.92000564654214,-14.237360424886447,0.8741803765296936,-0.04239779710769653,0.9971795082092285,-0.0027423501014709473,0.988937497138977,-0.010394513607025146,0.8453308939933777,-0.05044335126876831,97.14425062389947,-2.7646663879704647,93.22831611646787,-6.425049697612238
Arrest,delta_alignment_positive_mean,3,Arrest001_x264,Arrest,2368,300,0.4518764019012451,0.9980471134185791,0.9698720574378967,0.3767319321632385,98.38426821405545,90.03403346653347,0.6530710458755493,0.9905329346656799,0.9810068607330322,0.6054981350898743,99.59896840747905,97.37133478437828,0.25232580304145813,-0.199550598859787,0.9978118538856506,-0.0002352595329284668,0.9619703888893127,-0.007901668548583984,0.14937932789325714,-0.22735260426998138,99.28175370728563,0.8974854932301781,95.5053339022089,5.471300435675431,0.5490652322769165,-0.10400581359863281,0.9899687170982361,-0.0005642175674438477,0.9708555340766907,-0.010151326656341553,0.48787710070610046,-0.1176210343837738,99.5551257253385,-0.04384268214054998,97.0295580000028,-0.3417767843754831
Arrest,delta_alignment_positive_mean,4,Arrest024_x264,Arrest,3616,2100,0.9995573163032532,0.9999921321868896,0.9998852610588074,0.9991028904914856,51.493152406081165,55.06442484182102,0.9997256398200989,0.9999205470085144,0.9997170567512512,0.9997373223304749,39.684633747958294,48.4604455660679,0.999373733997345,-0.00018358230590820312,0.99998939037323,-2.7418136596679688e-06,0.9998611807823181,-2.4080276489257812e-05,0.9986984729766846,-0.0004044175148010254,67.60673451438622,16.113582108305053,75.79353805350448,20.729113211683455,0.9988195300102234,-0.0009061098098754883,0.9995534420013428,-0.00036710500717163086,0.9988452196121216,-0.0008718371391296387,0.9987841248512268,-0.0009531974792480469,53.64317125266993,13.958537504711636,58.421594215710826,9.96114864964293
Arrest,delta_alignment_positive_mean,5,Arrest030_x264,Arrest,8640,1665,0.9869815111160278,0.9999940395355225,0.9999823570251465,0.9838781356811523,94.27715457392877,78.17053623625138,0.9984167218208313,0.9999738335609436,0.9999187588691711,0.9980581998825073,80.21709020848806,34.57953957658516,0.9635385274887085,-0.023442983627319336,0.9999872446060181,-6.794929504394531e-06,0.999919056892395,-6.330013275146484e-05,0.9548541903495789,-0.029023945331573486,84.26511242425221,-10.01204214967656,43.151122394075244,-35.019413842176135,0.996159553527832,-0.0022571682929992676,0.9999029040336609,-7.092952728271484e-05,0.9998260140419006,-9.274482727050781e-05,0.995284378528595,-0.0027738213539123535,89.07184603958798,8.854755831099922,56.619715467165065,22.040175890579903
Arson,delta_classifier_auc,1,Arson011_x264,Arson,1264,854,0.9950112700462341,0.9997077584266663,0.9945997595787048,0.9958685040473938,62.822299651567945,84.5060374622714,0.9993823170661926,0.9997981786727905,0.9996566772460938,0.9988109469413757,98.08133889301422,99.00797730551056,0.9430009722709656,-0.052010297775268555,0.9963484406471252,-0.0033593177795410156,0.9288039803504944,-0.06579577922821045,0.9725719690322876,-0.0232965350151062,37.15028274404524,-25.672016907522703,67.13312198955951,-17.37291547271188,0.9985782504081726,-0.0008040666580200195,0.9995037317276001,-0.0002944469451904297,0.9989580512046814,-0.0006986260414123535,0.9977871179580688,-0.0010238289833068848,88.0556348889016,-10.025704004112626,93.70540980608784,-5.302567499422722
Arson,delta_classifier_auc,2,Arson035_x264,Arson,1424,300,0.7763559818267822,0.9992513060569763,0.9986855983734131,0.717015266418457,88.60498220640571,70.8615977989792,0.9473569989204407,0.9996225833892822,0.9994032979011536,0.9334656000137329,99.67022538552787,98.72760270774977,0.7149730920791626,-0.06138288974761963,0.9985886216163635,-0.000662684440612793,0.9971016645431519,-0.0015839338302612305,0.6396719217300415,-0.07734334468841553,81.92408066429418,-6.680901542111528,41.665294101567724,-29.19630369741148,0.9364240169525146,-0.010932981967926025,0.998555600643158,-0.0010669827461242676,0.9977068305015564,-0.001696467399597168,0.9200674295425415,-0.013398170471191406,98.17081850533808,-1.4994068801897953,94.79591167284998,-3.931691034899785
Arson,delta_classifier_auc,3,Arson016_x264,Arson,1792,792,0.785133957862854,0.9999029636383057,0.9992296695709229,0.615570068359375,99.99595959595959,99.98989898989899,0.9622316360473633,0.9996755719184875,0.9994420409202576,0.9327608346939087,99.99595959595959,99.98989898989899,0.6057947874069214,-0.17933917045593262,0.9993147850036621,-0.0005881786346435547,0.9948151111602783,-0.004414558410644531,0.2976906895637512,-0.3178793787956238,99.99595959595959,0.0,99.98989898989899,0.0,0.9751361012458801,0.012904465198516846,0.999671459197998,-4.112720489501953e-06,0.9994602203369141,1.817941665649414e-05,0.9558713436126709,0.023110508918762207,99.99595959595959,0.0,99.98989898989899,0.0
Arson,delta_classifier_auc,4,Arson009_x264,Arson,736,95,0.9960964918136597,0.9998841285705566,0.9980766177177429,0.9958029389381409,36.82322029723294,11.619719789387476,0.9986822605133057,0.9999508857727051,0.9986799359321594,0.9986826777458191,34.32712045323918,11.23853200278029,0.9964635372161865,0.00036704540252685547,0.9999138116836548,2.968311309814453e-05,0.9980347752571106,-4.184246063232422e-05,0.9962306618690491,0.0004277229309082031,37.11224238443223,0.28902208719928524,11.631966752950229,0.012246963562752455,0.9987341165542603,5.1856040954589844e-05,0.9997273087501526,-0.00022357702255249023,0.9988695383071899,0.00018960237503051758,0.9987139701843262,3.129243850708008e-05,36.166351917234586,1.8392314639954037,11.42684089762276,0.1883088948424696
Arson,delta_classifier_auc,5,Arson022_x264,Arson,8640,500,0.17088857293128967,0.9978341460227966,0.20723113417625427,0.16865621507167816,75.24855036855037,10.451115560881139,0.19434614479541779,0.9996037483215332,0.1678755283355713,0.19597209990024567,73.00147420147421,9.68167696248114,0.12481880187988281,-0.04606977105140686,0.9971127510070801,-0.0007213950157165527,0.036805201321840286,-0.170425932854414,0.1302250325679779,-0.038431182503700256,75.98761670761671,0.7390663390663406,10.724841787720809,0.2737262268396705,0.17524351179599762,-0.019102632999420166,0.9974808692932129,-0.0021228790283203125,0.17073175311088562,0.002856224775314331,0.175520658493042,-0.020451441407203674,77.18742014742016,4.185945945945946,11.243147128757707,1.5614701662765675
Arson,delta_alignment_auc,1,Arson011_x264,Arson,1264,854,0.9950112700462341,0.9997077584266663,0.9945997595787048,0.9958685040473938,62.822299651567945,84.5060374622714,0.9993823170661926,0.9997981786727905,0.9996566772460938,0.9988109469413757,98.08133889301422,99.00797730551056,0.9430009722709656,-0.052010297775268555,0.9963484406471252,-0.0033593177795410156,0.9288039803504944,-0.06579577922821045,0.9725719690322876,-0.0232965350151062,37.15028274404524,-25.672016907522703,67.13312198955951,-17.37291547271188,0.9985782504081726,-0.0008040666580200195,0.9995037317276001,-0.0002944469451904297,0.9989580512046814,-0.0006986260414123535,0.9977871179580688,-0.0010238289833068848,88.0556348889016,-10.025704004112626,93.70540980608784,-5.302567499422722
Arson,delta_alignment_auc,2,Arson041_x264,Arson,3744,1485,0.9899712204933167,0.9999760389328003,0.9986900091171265,0.9842398166656494,87.8709330280822,86.85469927528348,0.9993581771850586,0.9999215006828308,0.9996099472045898,0.9991926550865173,73.5513166190457,73.44281433032872,0.9876070618629456,-0.0023641586303710938,0.9999741315841675,-1.9073486328125e-06,0.9993135929107666,0.0006235837936401367,0.9799115061759949,-0.004328310489654541,96.62734769861817,8.75641467053596,95.32101480788735,8.466315532603872,0.9985805153846741,-0.0007776618003845215,0.9998297095298767,-9.179115295410156e-05,0.9989343285560608,-0.0006756186485290527,0.9983478784561157,-0.0008447766304016113,64.62033646185925,-8.930980157186454,67.65909990928662,-5.783714421042092
